bin_impactAngle,bin_neckSection,latitude,longitude,impactAngle
4,2,5.5,-101.5,41.5
3,2,1.3,-87.2,34.0
3,2,-5.1,-67.7,23.2
5,2,6.8,30.5,66.5
4,2,1.1,-122.1,58.4
3,2,22.9,-37.3,37.8
4,2,-24.2,-51.4,43.4
5,2,-34.9,-102.7,66.7
4,2,-0.2,-138.2,48.8
4,2,3.7,-137.3,51.2
4,2,6.2,-133.2,51.5
4,2,7.2,-126.6,50.1
4,2,6.9,-117.8,46.9
4,2,5.1,-106.6,41.9
3,2,1.7,-92.6,34.9
3,2,-3.5,-73.9,25.0
2,2,-11.2,-39.7,9.8
5,2,11.6,22.7,66.9
3,2,2.6,-27.2,27.5
4,2,-24.3,-65.6,47.5
5,2,-31.8,-122.5,70.2
4,2,-3.2,-143.2,50.4
4,2,0.2,-142.6,52.2
4,2,2.4,-139.1,52.2
4,2,3.7,-133.2,50.7
4,2,3.9,-125.1,47.8
4,2,3.0,-114.9,43.3
3,2,0.9,-102.1,37.2
3,2,-2.5,-85.6,29.1
2,2,-7.3,-61.5,17.8
4,2,-4.0,86.9,51.6
4,2,-21.2,-69.9,47.2
4,2,23.3,-86.6,52.1
4,2,-22.7,-74.8,49.5
5,2,-25.1,-135.9,69.7
4,2,-9.4,-144.6,50.6
4,2,-6.4,-146.2,52.6
4,2,-3.9,-144.3,53.0
4,2,-2.2,-139.9,52.0
4,2,-1.3,-133.3,49.6
4,2,-1.2,-124.6,45.9
4,2,-1.9,-113.7,41.0
3,2,-3.6,-99.9,34.5
3,2,-6.1,-81.7,26.2
2,2,-9.3,-52.4,15.1
5,2,27.1,-138.4,71.9
4,2,-19.7,-78.4,49.0
5,2,-17.9,-141.7,67.7
4,2,-13.4,-145.9,53.5
4,2,-11.3,-145.9,54.1
4,2,-9.6,-143.1,53.4
4,2,-8.3,-137.9,51.5
4,2,-7.5,-130.7,48.5
4,2,-7.3,-121.5,44.4
3,2,-7.7,-109.7,39.1
3,2,-8.6,-94.7,32.6
3,2,-9.8,-74.1,24.5
2,2,-9.0,-26.9,14.2
4,2,-16.6,-83.4,49.1
5,2,-9.4,-146.2,65.2
4,2,-19.8,-141.6,54.7
4,2,-18.6,-143.6,55.9
4,2,-17.1,-142.2,55.4
4,2,-15.7,-138.1,53.7
4,2,-14.6,-131.7,51.0
4,2,-13.9,-123.1,47.2
4,2,-13.5,-112.0,42.4
3,2,-13.3,-97.7,36.5
3,2,-12.9,-78.3,29.5
3,2,-10.4,-44.4,20.3
3,2,12.5,138.2,30.6
5,2,20.9,-131.3,68.6
4,2,-12.1,-74.4,43.6
5,2,-7.1,-138.0,63.6
4,2,-24.5,-137.0,57.8
4,2,-23.9,-137.4,58.0
4,2,-22.9,-134.6,56.7
4,2,-21.7,-129.2,54.2
4,2,-20.6,-121.3,50.8
4,2,-19.5,-110.9,46.5
4,2,-18.3,-97.2,41.2
3,2,-16.4,-78.7,34.9
3,2,-11.6,-48.2,26.1
5,2,27.4,41.4,73.9
4,2,18.4,-73.4,49.5
3,2,-7.8,-67.2,38.7
5,2,-4.0,-129.0,60.2
4,2,-28.2,-127.6,59.9
5,2,-28.6,-127.8,60.2
4,2,-28.0,-124.7,58.8
4,2,-26.9,-118.8,56.2
4,2,-25.4,-110.0,52.5
4,2,-23.4,-98.0,48.0
4,2,-20.4,-81.9,42.2
3,2,-14.8,-57.9,34.3
3,2,-2.6,-53.7,31.0
4,2,-2.6,-114.0,54.3
4,2,-27.6,-114.1,59.2
5,2,-30.1,-115.4,61.4
5,2,-30.6,-113.1,61.0
4,2,-29.8,-107.5,58.9
4,2,-27.8,-98.7,55.4
4,2,-24.7,-86.1,50.5
4,2,-19.4,-68.5,43.8
3,2,-6.5,-34.6,30.2
4,2,12.5,-68.2,45.9
2,2,5.1,-31.1,18.2
4,2,-1.2,-94.4,46.0
5,2,29.5,-132.8,60.6
4,2,-24.1,-101.0,57.0
5,2,-28.0,-100.7,60.3
5,2,-28.7,-96.6,60.1
4,2,-27.3,-89.0,57.6
4,2,-23.6,-77.4,52.9
4,2,-16.7,-60.2,45.1
5,2,32.5,35.0,78.4
4,2,4.4,-100.6,51.8
3,2,1.9,-70.9,35.1
4,2,15.1,-123.7,54.6
4,2,-17.0,-88.3,51.1
4,2,-21.5,-85.7,55.6
4,2,-21.8,-79.3,55.3
4,2,-18.6,-68.8,51.3
4,2,-10.6,-52.1,42.5
5,2,39.7,52.1,82.2
5,2,-19.0,-136.1,66.9
3,2,-6.5,-75.9,38.1
3,2,7.0,-50.4,24.6
4,2,9.6,-101.5,45.1
4,2,-10.1,-75.1,44.8
4,2,-11.3,-67.6,46.2
4,2,-6.8,-54.5,40.8
2,2,17.7,-13.9,8.5
3,2,8.2,-77.1,34.4
4,2,31.5,-110.5,55.2
3,2,0.8,-64.9,32.8
3,2,1.9,-52.8,31.3
5,2,32.0,55.2,77.5
3,2,11.5,-51.7,22.4
3,2,16.4,-90.9,38.7
3,2,10.2,-59.4,22.4
2,2,11.3,-46.5,19.6
2,2,17.1,-30.5,11.1
2,2,14.6,-42.3,16.8
3,2,13.4,-69.6,28.1
4,2,32.7,-85.7,48.3
3,2,18.1,-62.4,21.5
3,2,16.1,-64.5,23.6
3,2,22.9,-75.8,32.4
3,2,-3.7,132.3,39.9
4,3,-32.8,-102.4,52.5
4,3,-33.7,-103.7,54.5
5,3,-35.1,-84.5,60.9
4,3,-22.6,-116.1,46.7
4,3,-19.2,-115.0,46.2
4,3,-20.7,-111.8,46.7
4,3,-26.6,-109.9,50.4
4,3,-36.0,-105.2,59.4
4,3,-14.0,-122.1,46.2
4,3,-9.9,-118.5,46.0
4,3,-9.4,-112.9,44.8
4,3,-11.6,-107.6,43.5
4,3,-15.8,-104.8,43.8
4,3,-22.0,-105.9,47.5
4,3,-31.2,-109.4,56.1
5,3,-38.3,-100.9,66.5
4,3,-7.7,-126.8,48.1
4,3,-3.8,-122.4,48.3
4,3,-2.7,-116.0,47.0
4,3,-3.6,-108.9,44.5
4,3,-6.2,-102.2,41.8
4,3,-9.8,-97.3,40.0
4,3,-14.1,-95.7,40.7
4,3,-19.5,-98.9,44.8
4,3,-26.8,-106.5,52.9
5,3,-36.7,-113.2,64.7
4,3,-6.1,-132.5,49.9
4,3,-1.5,-129.3,51.0
4,3,0.9,-123.6,50.5
4,3,1.4,-116.4,48.5
4,3,0.2,-108.4,45.4
4,3,-2.2,-100.3,41.7
3,3,-5.6,-92.9,38.2
3,3,-9.3,-87.4,36.1
3,3,-13.1,-85.7,36.7
4,3,-17.2,-89.2,40.7
4,3,-22.6,-98.3,48.2
4,3,-30.5,-111.5,59.3
5,3,-37.4,-118.5,69.2
4,3,-3.6,-137.0,52.3
4,3,0.4,-133.6,53.2
4,3,2.7,-128.0,52.6
4,3,3.4,-120.9,50.7
4,3,2.7,-112.7,47.6
4,3,0.8,-103.8,43.6
3,3,-2.1,-94.7,39.2
3,3,-5.5,-85.9,35.0
3,3,-9.1,-78.8,32.3
3,3,-12.4,-75.4,32.2
3,3,-15.5,-77.5,35.6
4,3,-19.2,-86.2,42.3
4,3,-24.5,-100.7,52.2
5,3,-32.3,-118.8,64.6
4,3,-3.1,-141.0,54.2
4,3,0.3,-137.8,54.9
4,3,2.5,-132.6,54.2
4,3,3.4,-126.0,52.4
4,3,3.2,-118.1,49.5
4,3,1.9,-109.3,45.7
4,3,-0.2,-99.7,41.2
3,3,-3.1,-89.7,36.3
3,3,-6.4,-79.7,31.8
3,3,-9.6,-70.9,28.7
3,3,-12.4,-65.4,28.2
3,3,-14.7,-65.9,31.0
3,3,-17.3,-73.5,36.9
4,3,-20.9,-87.7,45.8
4,3,-26.2,-107.2,57.4
5,3,-32.4,-129.2,68.9
4,3,-2.8,-143.1,56.0
4,3,-0.3,-139.1,55.7
4,3,1.2,-133.5,54.4
4,3,1.8,-126.6,52.0
4,3,1.5,-118.5,48.8
4,3,0.3,-109.5,44.8
4,3,-1.6,-99.5,40.2
3,3,-4.1,-88.6,35.2
3,3,-7.0,-77.3,30.3
3,3,-9.8,-66.2,26.5
3,3,-12.1,-57.4,24.9
3,3,-13.8,-54.2,26.4
3,3,-15.6,-59.2,31.0
3,3,-18.0,-71.8,38.6
4,3,-21.5,-90.2,48.9
5,3,-26.4,-113.8,61.1
5,3,-28.7,-138.1,69.1
4,3,-5.7,-145.5,57.1
4,3,-3.5,-141.7,56.5
4,3,-2.1,-136.3,55.0
4,3,-1.3,-129.7,52.6
4,3,-1.3,-121.9,49.4
4,3,-2.0,-113.0,45.5
4,3,-3.4,-103.0,41.0
3,3,-5.3,-91.9,36.1
3,3,-7.5,-79.8,31.1
3,3,-9.8,-67.0,26.6
3,3,-11.6,-54.5,23.6
3,3,-12.7,-45.5,23.0
3,3,-13.7,-44.9,25.6
3,3,-15.3,-54.2,31.3
3,3,-17.9,-70.5,39.9
4,3,-21.4,-92.1,50.9
5,3,-25.2,-118.8,63.2
5,3,-22.2,-143.9,66.1
4,3,-10.8,-147.7,58.2
4,3,-8.6,-145.0,57.8
4,3,-7.0,-140.5,56.5
4,3,-5.9,-134.6,54.4
4,3,-5.4,-127.5,51.5
4,3,-5.5,-119.3,48.0
4,3,-6.1,-109.8,43.8
3,3,-7.1,-99.1,39.2
3,3,-8.6,-87.2,34.3
3,3,-10.1,-73.8,29.5
3,3,-11.3,-59.4,25.3
3,3,-11.9,-45.2,22.6
3,3,-11.8,-35.3,22.1
3,3,-12.4,-36.9,24.9
3,3,-14.4,-49.6,31.1
4,3,-17.2,-68.5,40.2
4,3,-20.5,-92.2,51.5
5,3,-23.1,-121.1,63.6
5,3,-15.8,-147.0,63.3
4,3,-14.3,-146.3,59.4
4,3,-12.7,-142.8,58.3
4,3,-11.5,-137.8,56.4
4,3,-10.6,-131.5,53.9
4,3,-10.2,-124.0,50.7
4,3,-10.2,-115.4,47.0
4,3,-10.5,-105.4,42.8
3,3,-11.1,-94.2,38.3
3,3,-11.8,-81.4,33.7
3,3,-12.3,-67.2,29.2
3,3,-12.1,-51.6,25.4
3,3,-11.1,-36.1,22.6
3,3,-9.8,-26.5,21.8
3,3,-10.8,-32.3,24.9
3,3,-13.5,-48.1,31.9
4,3,-16.6,-68.8,41.3
4,3,-19.6,-93.8,52.6
5,3,-20.6,-123.9,63.8
5,3,-19.8,-145.4,61.2
5,3,-18.5,-142.8,60.4
4,3,-17.3,-138.4,58.7
4,3,-16.3,-132.6,56.3
4,3,-15.6,-125.5,53.3
4,3,-15.1,-117.0,49.7
4,3,-14.9,-107.3,45.8
4,3,-14.8,-96.1,41.5
3,3,-14.6,-83.4,37.0
3,3,-14.2,-69.0,32.6
3,3,-12.9,-53.1,28.4
3,3,-10.6,-36.3,24.5
3,3,-8.0,-23.1,21.9
3,3,-8.5,-26.8,23.9
3,3,-11.6,-42.9,30.6
3,3,-15.1,-63.7,39.8
4,3,-18.1,-88.8,50.6
5,3,-18.5,-118.9,61.6
5,3,-7.6,-148.5,62.5
5,3,-23.8,-140.6,62.7
5,3,-22.9,-137.1,61.3
4,3,-21.9,-131.9,59.2
4,3,-21.0,-125.2,56.4
4,3,-20.2,-117.2,53.1
4,3,-19.5,-107.8,49.4
4,3,-18.8,-96.9,45.3
4,3,-17.8,-84.6,41.1
3,3,-16.4,-70.7,36.7
3,3,-14.2,-55.3,32.3
3,3,-10.9,-39.2,27.8
3,3,-7.4,-25.8,24.0
3,3,-7.1,-26.6,24.6
3,3,-10.1,-41.0,30.5
3,3,-13.8,-60.9,39.2
4,3,-16.8,-85.2,49.3
4,3,-16.8,-114.5,59.6
5,3,-6.4,-145.4,62.9
5,3,-27.7,-135.2,64.4
5,3,-27.2,-131.4,63.1
5,3,-26.4,-125.9,60.9
4,3,-25.4,-118.9,58.1
4,3,-24.3,-110.4,54.8
4,3,-23.1,-100.4,51.0
4,3,-21.5,-89.0,47.0
4,3,-19.5,-76.1,42.6
3,3,-16.6,-62.0,38.1
3,3,-12.9,-47.4,33.2
3,3,-8.9,-34.6,28.7
3,3,-7.1,-30.6,27.1
3,3,-9.0,-39.9,30.9
3,3,-12.4,-57.2,38.2
4,3,-15.4,-79.5,47.3
4,3,-15.7,-107.0,56.8
5,3,-7.3,-138.0,62.2
5,3,-30.2,-129.7,66.0
5,3,-30.5,-126.4,65.4
5,3,-30.0,-121.2,63.7
5,3,-29.0,-114.3,61.1
4,3,-27.6,-105.8,57.9
4,3,-25.9,-95.8,54.2
4,3,-23.5,-84.5,50.1
4,3,-20.5,-72.1,45.6
4,3,-16.7,-59.1,40.7
3,3,-12.5,-46.9,35.8
3,3,-9.2,-39.3,32.2
3,3,-8.9,-41.6,32.7
3,3,-11.2,-53.7,37.5
4,3,-14.1,-72.7,45.0
4,3,-15.0,-97.4,53.4
4,3,-9.3,-126.8,59.9
5,3,-30.9,-122.4,66.4
5,3,-31.7,-118.1,66.2
5,3,-31.4,-112.1,64.5
5,3,-30.1,-104.3,61.8
4,3,-28.2,-95.0,58.4
4,3,-25.5,-84.5,54.3
4,3,-22.0,-73.1,49.7
4,3,-17.8,-61.7,44.8
4,3,-13.7,-52.2,40.2
3,3,-11.0,-48.2,37.5
3,3,-11.1,-52.9,38.5
4,3,-13.0,-66.3,43.3
4,3,-14.5,-86.7,50.1
4,3,-11.6,-113.0,56.6
4,3,5.4,-138.9,56.9
5,3,-29.7,-115.5,65.7
5,3,-31.0,-110.2,65.9
5,3,-30.7,-103.2,64.3
5,3,-29.1,-94.8,61.5
4,3,-26.5,-85.4,57.8
4,3,-23.0,-75.5,53.5
4,3,-19.0,-66.2,48.8
4,3,-15.4,-59.6,44.8
4,3,-13.3,-58.6,43.0
4,3,-13.3,-65.5,44.4
4,3,-14.2,-80.4,48.6
4,3,-12.7,-102.1,53.8
4,3,-2.3,-127.7,56.2
5,3,-28.0,-107.1,64.3
5,3,-28.6,-99.9,63.8
5,3,-27.2,-91.6,61.4
4,3,-24.6,-82.9,57.9
4,3,-21.2,-74.9,53.8
4,3,-17.9,-69.6,50.1
4,3,-15.7,-69.5,48.2
4,3,-14.9,-76.8,49.0
4,3,-13.9,-92.1,51.9
4,3,-8.2,-113.8,54.4
4,3,13.6,-131.4,51.6
5,3,-24.0,-103.7,61.3
5,3,-24.7,-95.7,61.0
4,3,-23.0,-87.8,58.5
4,3,-20.3,-81.9,55.3
4,3,-17.7,-80.6,52.8
4,3,-15.6,-86.5,52.2
4,3,-12.4,-100.8,53.1
4,3,-1.5,-120.7,52.1
4,3,-18.7,-104.1,57.3
4,3,-19.6,-96.9,57.4
4,3,-17.9,-93.4,55.6
4,3,-14.9,-96.8,53.9
4,3,-8.8,-109.1,52.3
4,3,9.7,-122.7,47.3
4,3,-10.9,-108.8,52.0
4,3,-10.5,-107.7,52.2
4,3,-2.0,-115.3,48.7
4,3,26.1,-105.4,43.3
4,3,8.5,-114.4,41.4
5,4,-22.2,-142.1,62.3
5,4,-22.2,-141.8,62.7
5,4,-22.5,-141.6,63.0
5,4,-22.9,-141.6,63.2
5,4,-23.5,-141.8,63.4
5,4,-21.5,-142.4,62.3
5,4,-21.3,-141.9,62.5
5,4,-21.2,-141.3,62.7
5,4,-21.4,-140.8,62.9
5,4,-21.8,-140.7,63.2
5,4,-22.3,-141.0,63.6
5,4,-23.0,-141.6,63.9
5,4,-23.5,-142.1,63.9
5,4,-20.9,-142.4,62.4
5,4,-20.6,-141.6,62.5
5,4,-20.5,-140.7,62.6
5,4,-20.6,-140.0,62.7
5,4,-20.8,-139.5,62.9
5,4,-21.2,-139.5,63.2
5,4,-21.7,-139.9,63.6
5,4,-22.4,-140.7,64.1
5,4,-23.0,-141.7,64.4
5,4,-23.3,-142.5,64.1
5,4,-21.0,-143.1,62.4
5,4,-20.6,-142.4,62.6
5,4,-20.3,-141.4,62.6
5,4,-20.1,-140.3,62.6
5,4,-20.1,-139.3,62.5
5,4,-20.2,-138.5,62.6
5,4,-20.5,-138.0,62.8
5,4,-20.8,-138.1,63.1
5,4,-21.4,-138.6,63.6
5,4,-21.9,-139.5,64.1
5,4,-22.5,-140.9,64.6
5,4,-22.9,-142.2,64.8
5,4,-22.8,-143.0,64.1
5,4,-20.7,-142.8,62.8
5,4,-20.3,-141.7,62.8
5,4,-20.1,-140.5,62.7
5,4,-19.9,-139.2,62.6
5,4,-19.9,-138.1,62.5
5,4,-20.0,-137.2,62.5
5,4,-20.3,-136.7,62.6
5,4,-20.6,-136.7,62.9
5,4,-21.0,-137.1,63.4
5,4,-21.5,-138.0,63.9
5,4,-22.0,-139.4,64.5
5,4,-22.4,-141.2,65.0
5,4,-22.5,-142.8,65.0
5,4,-20.7,-142.6,63.1
5,4,-20.4,-141.4,63.1
5,4,-20.2,-140.1,62.9
5,4,-20.1,-138.7,62.8
5,4,-20.0,-137.5,62.6
5,4,-20.1,-136.4,62.5
5,4,-20.2,-135.7,62.6
5,4,-20.5,-135.4,62.8
5,4,-20.8,-135.6,63.1
5,4,-21.2,-136.4,63.6
5,4,-21.6,-137.7,64.3
5,4,-22.0,-139.4,64.9
5,4,-22.2,-141.4,65.3
5,4,-22.0,-143.2,65.1
5,4,-21.0,-142.9,63.3
5,4,-20.8,-141.8,63.4
5,4,-20.6,-140.4,63.3
5,4,-20.4,-139.0,63.1
5,4,-20.3,-137.6,62.9
5,4,-20.3,-136.3,62.7
5,4,-20.4,-135.3,62.7
5,4,-20.6,-134.7,62.7
5,4,-20.8,-134.5,63.0
5,4,-21.1,-134.9,63.3
5,4,-21.4,-135.8,63.9
5,4,-21.7,-137.3,64.5
5,4,-21.9,-139.2,65.1
5,4,-21.9,-141.4,65.5
5,4,-21.5,-143.4,65.1
5,4,-21.2,-142.2,63.7
5,4,-21.1,-140.9,63.7
5,4,-20.9,-139.4,63.6
5,4,-20.8,-138.0,63.3
5,4,-20.8,-136.6,63.1
5,4,-20.8,-135.4,63.0
5,4,-20.9,-134.5,62.9
5,4,-21.0,-134.0,63.0
5,4,-21.2,-134.0,63.3
5,4,-21.4,-134.5,63.7
5,4,-21.6,-135.6,64.2
5,4,-21.8,-137.2,64.8
5,4,-21.8,-139.3,65.4
5,4,-21.6,-141.6,65.6
5,4,-20.8,-143.7,65.0
5,4,-21.6,-142.4,64.0
5,4,-21.6,-141.2,64.1
5,4,-21.5,-139.8,64.0
5,4,-21.4,-138.3,63.8
5,4,-21.3,-136.8,63.6
5,4,-21.3,-135.6,63.4
5,4,-21.3,-134.6,63.4
5,4,-21.4,-133.9,63.4
5,4,-21.5,-133.8,63.6
5,4,-21.7,-134.2,63.9
5,4,-21.8,-135.1,64.4
5,4,-21.8,-136.7,64.9
5,4,-21.7,-138.8,65.4
5,4,-21.4,-141.2,65.6
5,4,-20.5,-143.4,65.1
5,4,-21.9,-141.5,64.4
5,4,-21.9,-140.2,64.5
5,4,-21.9,-138.8,64.4
5,4,-21.9,-137.3,64.2
5,4,-21.8,-136.0,64.0
5,4,-21.8,-134.9,63.9
5,4,-21.9,-134.2,63.9
5,4,-21.9,-134.0,64.0
5,4,-21.9,-134.2,64.3
5,4,-22.0,-135.1,64.6
5,4,-21.9,-136.5,65.1
5,4,-21.7,-138.5,65.5
5,4,-21.2,-140.8,65.6
5,4,-20.2,-143.2,65.1
5,4,-22.1,-141.3,64.7
5,4,-22.3,-140.0,64.8
5,4,-22.3,-138.6,64.7
5,4,-22.3,-137.2,64.6
5,4,-22.3,-136.0,64.5
5,4,-22.3,-135.1,64.4
5,4,-22.3,-134.6,64.5
5,4,-22.2,-134.6,64.6
5,4,-22.2,-135.2,64.9
5,4,-22.0,-136.4,65.2
5,4,-21.7,-138.1,65.5
5,4,-21.1,-140.3,65.6
5,4,-20.1,-142.6,65.2
5,4,-18.2,-144.4,63.6
5,4,-22.0,-141.6,64.6
5,4,-22.4,-140.5,65.0
5,4,-22.5,-139.2,65.1
5,4,-22.6,-137.9,65.1
5,4,-22.6,-136.7,65.0
5,4,-22.5,-135.9,65.0
5,4,-22.5,-135.5,65.0
5,4,-22.4,-135.7,65.1
5,4,-22.2,-136.4,65.3
5,4,-21.8,-137.7,65.5
5,4,-21.2,-139.6,65.6
5,4,-20.2,-141.8,65.3
5,4,-18.4,-143.8,64.1
5,4,-22.3,-140.4,65.1
5,4,-22.5,-139.2,65.3
5,4,-22.6,-138.1,65.3
5,4,-22.6,-137.2,65.4
5,4,-22.5,-136.8,65.4
5,4,-22.3,-136.9,65.5
5,4,-22.0,-137.7,65.5
5,4,-21.4,-139.0,65.6
5,4,-20.5,-140.8,65.4
5,4,-19.0,-142.8,64.5
5,4,-21.9,-140.6,65.0
5,4,-22.2,-139.6,65.3
5,4,-22.3,-138.8,65.4
5,4,-22.2,-138.4,65.5
5,4,-21.9,-138.4,65.5
5,4,-21.4,-139.1,65.5
5,4,-20.6,-140.4,65.3
5,4,-19.3,-142.0,64.6
5,4,-21.3,-140.6,64.8
5,4,-21.4,-140.1,65.1
5,4,-21.2,-140.0,65.2
5,4,-20.7,-140.4,65.1
5,4,-19.7,-141.4,64.6
5,4,-18.0,-142.6,63.5
5,4,-19.6,-141.4,64.1
5,4,-18.7,-142.0,63.6
3,3,20.1,-55.3,30.2
3,3,13.0,-70.8,31.8
4,3,17.3,-98.5,46.5
4,3,34.3,-103.0,56.5
2,3,-19.6,-21.2,18.7
4,3,34.5,-101.8,54.7
4,3,-34.8,-106.4,59.9
4,3,35.2,-105.1,56.5
4,3,-9.6,154.0,42.6
4,3,-18.6,144.3,53.1
4,3,-9.0,167.9,42.3
4,3,-9.9,-70.4,48.0
4,3,35.0,-109.3,57.5
4,3,-15.9,119.1,52.6
5,3,-29.7,84.8,71.3
5,3,-34.4,82.7,75.5
5,3,-35.4,96.3,73.9
5,3,-29.7,124.1,65.1
4,3,22.8,173.5,41.7
4,3,32.2,-121.1,57.8
4,3,29.3,-117.5,55.2
5,3,20.3,40.0,72.7
4,3,-13.3,103.7,53.7
5,3,-23.3,58.2,72.5
5,3,-27.9,51.0,76.9
5,3,-33.3,57.5,79.3
5,3,-36.7,73.8,78.7
5,3,-34.4,102.2,71.8
4,3,-17.5,151.9,50.6
5,3,36.3,107.8,60.9
4,3,15.9,-129.0,55.1
4,3,19.4,-116.3,51.5
3,3,20.8,-58.4,36.7
3,3,3.1,136.9,31.7
5,3,-15.3,56.5,68.2
5,3,-17.5,40.8,72.5
5,3,-23.6,41.8,75.6
5,3,-30.5,50.5,78.6
5,3,-34.8,67.8,78.4
5,3,-33.2,97.6,71.4
4,3,-16.4,149.5,49.3
4,3,28.5,145.3,49.5
4,3,8.3,-46.2,40.2
4,3,22.1,-116.0,52.9
3,3,-24.0,-24.4,34.7
4,3,-9.7,76.2,59.5
5,3,-12.9,44.8,69.7
5,3,-17.9,40.9,72.7
5,3,-25.0,46.6,75.9
5,3,-30.7,60.2,77.1
5,3,-32.0,85.2,72.8
4,3,-22.4,127.8,57.3
4,3,13.0,-96.1,44.0
5,3,20.1,-125.8,64.0
4,3,18.6,-93.1,59.8
3,3,12.5,153.7,22.0
5,3,-10.6,70.2,61.9
5,3,-15.9,53.3,69.4
5,3,-21.7,54.5,72.5
5,3,-26.7,65.7,73.3
5,3,-27.8,88.0,69.1
4,3,-19.2,126.8,54.5
5,3,39.3,-87.5,71.6
3,3,14.2,-82.1,38.7
4,3,-4.3,104.3,47.4
5,3,-14.5,81.8,60.9
5,3,-19.5,82.9,64.2
5,3,-20.6,98.6,61.2
4,3,-13.0,130.9,48.0
5,3,-30.7,-89.1,62.1
3,3,16.9,-59.7,30.4
3,3,5.0,130.5,31.7
3,3,9.9,154.6,22.6
3,3,-0.2,137.4,35.0
3,3,4.7,158.5,25.5
3,3,-9.6,-37.8,22.5
3,3,20.8,-4.8,24.6
5,3,41.8,-96.4,71.2
5,3,24.6,-109.3,65.8
3,3,1.4,168.9,32.8
5,3,-39.6,-86.7,64.4
4,3,33.0,-81.8,53.4
4,3,-0.4,-101.4,46.4
4,3,-16.0,67.9,53.2
3,3,25.5,-56.3,39.0
4,3,-15.3,-104.1,59.4
4,3,31.4,-57.7,48.6
4,3,7.8,-43.6,43.8
5,3,-38.8,-75.9,66.2
4,3,7.7,-101.8,45.6
4,3,28.4,-33.8,50.8
5,3,41.5,111.6,80.1
4,3,3.6,86.3,41.8
5,3,45.2,118.5,77.7
5,3,30.6,157.1,64.2
3,3,13.1,-54.9,22.5
5,3,33.7,126.2,71.4
5,3,45.6,95.4,68.1
4,3,28.6,174.3,45.0
3,3,31.7,-42.7,33.9
4,3,-20.2,154.4,59.3
5,3,-31.3,153.3,70.1
5,3,-29.8,163.0,67.1
5,3,33.7,125.9,70.7
3,3,27.4,151.5,32.7
4,3,2.2,93.3,47.8
3,3,2.4,-31.3,33.4
4,3,-20.6,123.1,59.0
5,3,-44.5,107.7,83.2
5,3,-48.4,114.1,83.9
5,3,-47.8,118.5,79.8
5,3,-44.8,126.8,74.4
5,3,-39.0,144.5,67.8
4,3,-18.6,-171.9,53.3
4,3,19.2,94.8,43.4
4,3,14.8,109.6,55.3
5,3,-40.3,118.4,62.8
4,3,-14.0,-67.1,51.8
5,3,-35.8,69.5,80.3
5,3,-50.1,81.1,89.6
5,3,-53.1,90.0,88.5
5,3,-52.0,93.3,84.3
5,3,-49.5,97.7,79.4
5,3,-46.5,106.5,74.5
5,3,-42.8,122.2,69.2
5,3,-35.2,150.7,62.0
5,3,45.5,76.4,70.1
4,3,-26.2,-83.7,42.3
5,3,37.9,-61.9,60.2
4,3,-12.5,-100.5,54.2
5,3,-45.3,57.0,88.8
5,3,-53.3,71.8,88.4
5,3,-53.7,77.3,88.6
5,3,-51.6,80.4,84.2
5,3,-49.1,84.9,80.0
5,3,-46.7,92.5,75.9
5,3,-44.2,104.7,71.6
5,3,-40.4,124.8,66.3
4,3,-29.5,162.4,57.0
3,3,18.7,120.0,35.0
5,3,28.0,-32.2,60.3
3,3,4.9,-14.0,27.6
4,3,-0.5,-117.5,49.5
5,3,-44.2,48.7,88.9
5,3,-52.9,63.0,87.7
5,3,-53.4,69.2,89.7
5,3,-51.6,72.8,85.8
5,3,-49.4,76.9,82.0
5,3,-47.4,82.8,78.6
5,3,-45.4,91.6,75.1
5,3,-43.1,105.1,71.0
5,3,-38.7,127.4,65.2
4,3,-24.1,171.3,53.0
3,3,-6.1,-36.0,39.5
4,3,7.8,-122.9,47.9
5,3,-30.4,35.2,80.7
5,3,-49.2,52.3,88.1
5,3,-53.0,62.5,88.2
5,3,-52.4,67.9,88.7
5,3,-50.6,72.1,85.3
5,3,-48.8,76.7,82.1
5,3,-47.1,82.9,79.1
5,3,-45.3,91.7,75.9
5,3,-42.8,105.2,71.9
5,3,-38.0,127.4,65.7
4,3,-22.3,171.5,51.8
3,3,-5.5,-38.3,37.9
4,3,5.8,-124.5,50.3
5,3,-41.0,41.8,88.1
5,3,-50.7,56.1,87.6
5,3,-52.5,64.8,89.0
5,3,-51.7,70.3,88.1
5,3,-50.2,75.0,85.2
5,3,-48.7,80.1,82.4
5,3,-47.0,86.7,79.6
5,3,-45.1,95.9,76.4
5,3,-42.0,109.9,72.1
5,3,-35.8,133.2,64.9
4,3,-13.1,-175.0,44.6
3,3,4.9,145.1,37.9
4,3,18.0,-88.7,57.5
3,3,-5.6,-44.9,37.8
4,3,10.0,-125.5,50.5
5,3,-26.8,33.4,79.7
5,3,-45.7,49.9,89.3
5,3,-51.1,62.5,88.2
5,3,-51.8,70.7,89.9
5,3,-51.0,76.7,87.2
5,3,-49.6,82.2,84.5
5,3,-48.0,88.4,81.7
5,3,-45.9,96.6,78.6
5,3,-42.8,108.6,74.5
5,3,-37.1,128.0,67.8
4,3,-22.1,164.4,53.3
4,3,9.3,-36.7,41.0
3,3,6.7,-20.5,20.7
4,3,-1.0,-113.5,51.6
